domain	kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Ursidae 	Ursus 	spelaeus 	 	Ursus spelaeus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Felidae 	Felis 	minuta 	 	Felis minuta
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Felidae 	Felis 	minuta 	 	Felis minuta
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Felidae 	Felis 	minuta 	 	Felis minuta
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Dasyuromorphia Gill, 1872"	Dasyuridae 	Dasyurus 	 	 	Dasyurus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus 	 	Canis lupus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus 	 	Canis lupus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Canidae 	Canis 	lupus familiaris 	 	Canis lupus familiaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	Theridomys 	aquatilis 	 	Theridomys aquatilis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Theridomyidae 	 	 	 	Theridomyidae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Castoridae 	Steneofiber 	butselensis 	 	Steneofiber butselensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Gliridae 	Peridyromys 	micio 	 	Peridyromys micio
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Gliridae 	Peridyromys 	micio 	 	Peridyromys micio
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Pseudosciuridae 	Adelomys 	palustris 	 	Adelomys palustris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Cricetidae 	Eucricetodon 	atavus 	 	Eucricetodon atavus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Cricetidae 	Eucricetodon 	atavus 	 	Eucricetodon atavus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Rodentia Bowdich, 1821"	Cricetidae 	Eucricetodon 	atavus 	 	Eucricetodon atavus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	Cetartiodactyla 	Cainotheriidae 	Cainotherium 	 	 	Cainotherium
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Rhinocerotidae 	Tongriceros 	hoeledenensis 	 	Tongriceros hoeledenensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Rhinocerotidae 	Ronzotherium 	 	 	Ronzotherium
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Rhinocerotidae 	Tongriceros 	hoeledenensis 	 	Tongriceros hoeledenensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Ruminantia Scopoli, 1777"	Dichobunidae 	Dichobune 	leporina 	 	Dichobune leporina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	" Pinnipedia Illiger, 1811"	 	 	 	 	"Pinnipedia Illiger, 1811"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Hyopsodontidae 	Paschatherium 	dolloi 	 	Paschatherium dolloi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Rhinocerotidae 	Tongriceros 	hoeledenensis 	 	Tongriceros hoeledenensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Rhinocerotidae 	Tongriceros 	hoeledenensis 	 	Tongriceros hoeledenensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Primates Linnaeus, 1758"	Omomyidae 	Teilhardina 	belgica 	 	Teilhardina belgica
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Primates Linnaeus, 1758"	Omomyidae 	Teilhardina 	belgica 	 	Teilhardina belgica
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Paleonictidae 	 	 	 	Paleonictidae
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Ruminantia Scopoli, 1777"	Dichobunidae 	Dichobune 	leporina 	 	Dichobune leporina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Ruminantia Scopoli, 1777"	Dichobunidae 	Dichobune 	leporina 	 	Dichobune leporina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Mesonychidae 	Dissacus 	 	 	Dissacus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Hyopsodontidae 	Paschatherium 	dolloi 	 	Paschatherium dolloi
